,Date,Manner_of_Death,Armed,Age,Gender,Race,State,Signs_of_Mental_Illness,Threat_Level,Flee,Body_Camera
0,2/1/2015,shot,gun,53.0,M,A,WA,True,attack,Not fleeing,False
1,2/1/2015,shot,gun,47.0,M,W,OR,False,attack,Not fleeing,False
2,3/1/2015,shot and Tasered,unarmed,23.0,M,H,KS,False,other,Not fleeing,False
3,4/1/2015,shot,toy weapon,32.0,M,W,CA,True,attack,Not fleeing,False
4,4/1/2015,shot,nail gun,39.0,M,H,CO,False,attack,Not fleeing,False
5,4/1/2015,shot,gun,18.0,M,W,OK,False,attack,Not fleeing,False
6,5/1/2015,shot,gun,22.0,M,H,AZ,False,attack,Car,False
7,6/1/2015,shot,gun,35.0,M,W,KS,False,attack,Not fleeing,False
8,6/1/2015,shot,unarmed,34.0,F,W,IA,False,other,Not fleeing,True
9,6/1/2015,shot,toy weapon,47.0,M,B,PA,False,attack,Not fleeing,False
10,6/1/2015,shot and Tasered,knife,25.0,M,W,CA,False,attack,Not fleeing,False
11,7/1/2015,shot,gun,31.0,M,B,TX,False,attack,Not fleeing,False
12,7/1/2015,shot,knife,41.0,M,B,OH,True,other,Not fleeing,False
13,7/1/2015,shot,gun,30.0,M,W,IA,False,attack,Car,False
14,7/1/2015,shot,gun,37.0,M,B,LA,False,attack,Foot,True
15,8/1/2015,shot,vehicle,28.0,M,W,MT,False,undetermined,Not fleeing,False
16,8/1/2015,shot,shovel,42.0,M,W,UT,False,attack,Not fleeing,True
17,8/1/2015,shot,unarmed,36.0,M,B,AR,False,attack,Not fleeing,False
18,8/1/2015,shot,gun,49.0,M,W,UT,False,attack,Not fleeing,True
19,9/1/2015,shot,gun,71.0,M,W,AR,False,attack,Not fleeing,False
20,9/1/2015,shot,gun,33.0,M,H,TX,False,attack,Not fleeing,False
21,11/1/2015,shot,gun,39.0,M,W,IL,True,attack,Not fleeing,False
22,11/1/2015,shot,gun,23.0,M,H,CA,False,attack,Not fleeing,False
23,11/1/2015,shot and Tasered,gun,29.0,M,H,NV,False,attack,Foot,False
24,13/01/15,shot,gun,34.0,M,W,NM,False,attack,Foot,True
25,13/01/15,shot,knife,43.0,M,W,TX,True,other,Not fleeing,False
26,14/01/15,shot,vehicle,24.0,M,B,MN,False,attack,Not fleeing,False
27,14/01/15,shot,vehicle,29.0,M,W,MO,False,attack,Not fleeing,False
28,14/01/15,shot,gun,34.0,M,B,VA,True,attack,Not fleeing,False
29,14/01/15,shot,knife,75.0,M,W,NJ,False,attack,Not fleeing,False
30,14/01/15,shot,gun,68.0,M,W,TX,False,attack,Not fleeing,False
31,14/01/15,shot,knife,34.0,M,W,UT,False,attack,Not fleeing,True
32,15/01/15,shot,gun,27.0,M,B,IN,False,attack,Foot,False
33,15/01/15,shot,gun,39.0,M,B,CO,False,attack,Not fleeing,False
34,15/01/15,shot,gun,24.0,M,W,MN,True,attack,Not fleeing,False
35,15/01/15,shot,knife,36.0,M,H,CA,True,other,Not fleeing,False
36,15/01/15,shot,gun,33.0,M,W,LA,False,attack,Not fleeing,False
37,16/01/15,shot,gun,41.0,M,W,TX,False,attack,Car,False
38,16/01/15,shot and Tasered,knife,48.0,M,O,CA,False,other,Not fleeing,False
39,17/01/15,shot,gun,21.0,M,B,OK,False,attack,Foot,True
40,17/01/15,shot,gun,24.0,M,H,CA,False,attack,Not fleeing,False
41,17/01/15,shot,knife,27.0,M,H,TX,False,attack,Not fleeing,False
42,18/01/15,shot,gun,32.0,M,W,AZ,True,attack,Not fleeing,False
43,18/01/15,shot and Tasered,gun,67.0,M,W,KY,True,attack,Not fleeing,False
44,19/01/15,shot,knife,49.0,M,W,MA,False,attack,Not fleeing,False
45,20/01/15,shot,vehicle,42.0,M,B,AZ,False,other,Car,False
46,21/01/15,shot,gun,36.0,M,W,CA,False,attack,Not fleeing,False
47,21/01/15,shot,gun,36.0,M,H,TX,False,attack,Foot,False
48,21/01/15,shot,gun,19.0,M,B,MO,False,attack,Not fleeing,False
49,21/01/15,shot,gun,54.0,M,W,NH,True,attack,Not fleeing,False
50,22/01/15,shot,toy weapon,25.0,M,B,TX,False,attack,Car,False
51,22/01/15,shot and Tasered,knife,17.0,F,W,TX,True,other,Not fleeing,False
52,23/01/15,shot,gun,61.0,M,W,TX,True,attack,Not fleeing,False
53,23/01/15,shot,vehicle,29.0,M,B,FL,False,other,Not fleeing,False
54,23/01/15,shot,knife,56.0,M,H,TX,False,other,Not fleeing,False
55,24/01/15,shot,gun,40.0,M,W,TX,False,attack,Not fleeing,False
56,24/01/15,shot,gun,45.0,M,W,ID,False,attack,Not fleeing,False
57,24/01/15,shot,knife,26.0,M,B,MD,True,other,Not fleeing,False
58,25/01/15,shot,gun,26.0,M,H,CO,False,attack,Car,False
60,26/01/15,shot,vehicle,17.0,F,H,CO,False,other,Not fleeing,False
61,26/01/15,shot,gun,68.0,M,W,MN,True,attack,Not fleeing,False
62,26/01/15,shot,unarmed,24.0,M,H,TX,False,other,Car,False
63,26/01/15,shot,knife,34.0,M,H,CA,True,other,Not fleeing,False
64,27/01/15,shot,vehicle,26.0,M,N,AZ,False,other,Not fleeing,False
65,27/01/15,shot,gun,29.0,M,W,AZ,False,attack,Not fleeing,False
66,27/01/15,shot,gun,33.0,M,B,OH,False,attack,Not fleeing,False
67,27/01/15,shot,knife,39.0,F,W,NE,True,attack,Not fleeing,False
68,28/01/15,shot,gun,45.0,M,W,TX,False,attack,Not fleeing,False
69,28/01/15,shot and Tasered,hammer,35.0,M,A,CA,True,attack,Not fleeing,False
70,28/01/15,shot,gun,26.0,M,W,TX,False,attack,Not fleeing,False
71,29/01/15,shot,unarmed,42.0,M,W,OK,False,other,Foot,False
72,29/01/15,shot,gun,31.0,M,W,MI,True,attack,Not fleeing,False
73,30/01/15,shot,gun,48.0,M,W,MT,False,attack,Foot,False
74,31/01/15,shot,gun,31.0,M,H,TX,False,attack,Not fleeing,False
75,31/01/15,shot and Tasered,knife,54.0,M,B,MD,True,other,Not fleeing,False
76,2/2/2015,shot,gun,17.0,M,W,MI,False,attack,Not fleeing,False
77,2/2/2015,shot,unarmed,59.0,M,W,PA,False,other,Foot,False
78,2/2/2015,shot,gun,42.0,M,W,CA,True,attack,Not fleeing,False
79,3/2/2015,shot,gun,23.0,M,B,MO,False,attack,Foot,False
80,3/2/2015,shot,gun,38.0,F,B,CA,False,attack,Car,False
81,3/2/2015,shot,knife,29.0,M,B,CA,True,other,Not fleeing,False
82,3/2/2015,shot,gun,45.0,M,W,GA,True,attack,Not fleeing,False
83,4/2/2015,shot,unarmed,28.0,M,B,FL,False,attack,Not fleeing,False
84,4/2/2015,shot,gun,37.0,M,H,FL,False,attack,Not fleeing,False
85,4/2/2015,shot,gun,28.0,M,H,AZ,False,attack,Car,False
86,4/2/2015,shot,unarmed,28.0,M,H,AZ,False,other,Not fleeing,False
87,4/2/2015,shot,gun,51.0,M,B,TX,False,attack,Car,False
88,4/2/2015,shot,knife,36.0,M,B,TN,False,other,Not fleeing,False
89,5/2/2015,shot,gun,59.0,M,W,CA,False,other,Car,False
90,6/2/2015,shot,gun,25.0,M,B,OK,False,attack,Not fleeing,False
91,7/2/2015,shot,toy weapon,26.0,M,W,CA,False,attack,Not fleeing,False
92,7/2/2015,shot,gun,74.0,M,B,NC,False,attack,Not fleeing,False
93,8/2/2015,shot,gun,33.0,M,W,AK,False,attack,Car,False
94,8/2/2015,shot,gun,27.0,M,W,TX,False,attack,Not fleeing,False
95,8/2/2015,shot,gun,57.0,M,W,NY,True,attack,Not fleeing,False
96,8/2/2015,shot,gun,46.0,M,W,FL,False,attack,Not fleeing,False
97,8/2/2015,shot,gun,41.0,M,W,TX,False,attack,Not fleeing,False
98,9/2/2015,shot,gun,61.0,M,W,ME,True,undetermined,Not fleeing,False
99,9/2/2015,shot,gun,45.0,M,B,TX,False,attack,Not fleeing,False
100,10/2/2015,shot and Tasered,unarmed,35.0,M,H,WA,True,other,Foot,False
101,10/2/2015,shot,gun,49.0,M,B,TN,False,attack,Not fleeing,False
102,10/2/2015,shot,gun,45.0,M,W,CO,True,attack,Car,False
103,11/2/2015,shot,knife,23.0,M,B,CA,True,other,Not fleeing,False
104,11/2/2015,shot,toy weapon,46.0,M,W,AL,True,attack,Foot,True
105,13/02/15,shot,vehicle,23.0,M,W,CA,False,attack,Car,False
106,13/02/15,shot,gun,21.0,M,H,KS,False,attack,Car,False
107,13/02/15,shot,unarmed,35.0,M,H,PA,False,other,Not fleeing,False
108,13/02/15,shot,gun,27.0,M,W,TN,False,attack,Not fleeing,False
109,13/02/15,shot,knife,37.0,M,H,AZ,True,other,Not fleeing,False
110,14/02/15,shot,gun,16.0,M,W,MD,True,attack,Car,False
111,14/02/15,shot,gun,51.0,M,W,TX,False,attack,Not fleeing,False
112,15/02/15,shot and Tasered,unarmed,25.0,M,B,FL,True,other,Not fleeing,False
113,15/02/15,shot,gun,34.0,M,W,MS,False,attack,Foot,False
114,15/02/15,shot,hatchet,34.0,M,W,OR,True,other,Not fleeing,False
115,16/02/15,shot,gun,56.0,M,W,AZ,False,attack,Not fleeing,False
116,16/02/15,shot,gun,26.0,M,W,ID,False,attack,Not fleeing,False
117,16/02/15,shot,toy weapon,24.0,M,W,UT,True,attack,Not fleeing,False
118,17/02/15,shot,gun,43.0,F,W,NC,False,attack,Not fleeing,False
119,17/02/15,shot,unarmed,31.0,M,W,MO,False,other,Foot,False
120,17/02/15,shot,gun,32.0,M,W,MI,False,attack,Not fleeing,False
121,17/02/15,shot,toy weapon,30.0,M,W,MA,False,attack,Foot,False
122,17/02/15,shot,vehicle,50.0,M,H,TX,False,other,Not fleeing,False
123,18/02/15,shot,undetermined,20.0,F,B,NC,True,other,Not fleeing,False
125,20/02/15,shot,unarmed,31.0,M,H,TX,False,other,Not fleeing,False
126,20/02/15,shot,gun,38.0,M,B,AL,False,attack,Not fleeing,False
127,20/02/15,shot,gun,77.0,M,B,AL,True,attack,Not fleeing,False
128,21/02/15,shot,gun,41.0,M,W,NM,False,attack,Not fleeing,False
129,21/02/15,shot,knife,51.0,M,W,IN,False,attack,Not fleeing,False
130,22/02/15,shot,gun,50.0,M,W,FL,False,attack,Not fleeing,False
131,23/02/15,shot and Tasered,knife,42.0,M,W,PA,False,attack,Car,False
132,23/02/15,shot and Tasered,unarmed,39.0,M,W,NE,False,other,Not fleeing,False
133,23/02/15,shot,gun,47.0,M,W,LA,True,attack,Not fleeing,False
134,23/02/15,shot,knife,37.0,M,W,GA,False,other,Not fleeing,False
135,23/02/15,shot,gun,41.0,M,W,GA,False,attack,Foot,False
136,23/02/15,shot,gun,16.0,M,B,AL,False,attack,Not fleeing,False
137,24/02/15,shot and Tasered,knife,30.0,M,W,WI,True,attack,Not fleeing,False
138,25/02/15,shot,vehicle,27.0,M,B,OK,False,other,Car,False
139,25/02/15,shot,gun,43.0,M,W,NV,True,attack,Not fleeing,False
140,26/02/15,shot and Tasered,unarmed,31.0,M,W,IN,False,other,Not fleeing,False
141,26/02/15,shot,gun,42.0,M,H,FL,False,attack,Foot,False
142,26/02/15,shot,knife,21.0,M,H,CA,False,other,Not fleeing,False
143,26/02/15,shot,unarmed,49.0,M,W,MS,False,other,Not fleeing,False
144,26/02/15,shot,gun,34.0,F,W,GA,False,attack,Car,False
145,27/02/15,shot,unarmed,27.0,M,H,CA,False,undetermined,Not fleeing,False
146,28/02/15,shot,gun,24.0,M,W,SC,False,attack,Not fleeing,False
